Rank,Club,Country,Level,Elo,From,To
None,Lorient,FRA,2,1594.0456543,2025-04-30,2025-05-02
None,Crvena Zvezda,SRB,1,1593.5802002,2025-04-28,2025-05-03
None,Guimaraes,POR,1,1588.86767578,2025-04-28,2025-05-03
None,Elche,ESP,2,1588.8059082,2025-05-01,2025-05-01
None,Leicester,ENG,1,1588.48120117,2025-04-30,2025-05-01
None,FC Kobenhavn,DEN,1,1587.55065918,2025-04-28,2025-05-04
None,Leganes,ESP,1,1584.80065918,2025-05-01,2025-05-01
None,Rangers,SCO,1,1583.14489746,2025-04-27,2025-05-04
None,CSKA Moskva,RUS,1,1580.10656738,2025-04-27,2025-05-04
None,Empoli,ITA,1,1578.64746094,2025-05-01,2025-05-01
None,Nantes,FRA,1,1577.67578125,2025-04-30,2025-05-04
None,Spartak Moskva,RUS,1,1577.22583008,2025-04-27,2025-05-04
None,Midtjylland,DEN,1,1574.79321289,2025-04-28,2025-05-04
None,Twente,NED,1,1572.74328613,2025-04-25,2025-05-04
None,Lecce,ITA,1,1565.56494141,2025-05-01,2025-05-01
None,Brondby,DEN,1,1563.77624512,2025-04-26,2025-05-04
None,Oviedo,ESP,2,1563.46472168,2025-05-01,2025-05-01
None,Venezia,ITA,1,1562.1138916,2025-05-01,2025-05-01
None,Metz,FRA,2,1561.28015137,2025-04-30,2025-05-02
None,Santander,ESP,2,1560.15551758,2025-05-01,2025-05-01
None,Granada,ESP,2,1557.92102051,2025-05-01,2025-05-01
None,Sturm Graz,AUT,1,1557.82324219,2025-04-28,2025-05-04
None,Heidenheim,GER,1,1552.2923584,2025-04-26,2025-05-02
None,Salzburg,AUT,1,1550.54699707,2025-04-28,2025-05-04
None,Antwerp,BEL,1,1550.54260254,2025-04-28,2025-05-01
None,Southampton,ENG,1,1549.60791016,2025-04-30,2025-05-01
None,Dynamo Moskva,RUS,1,1548.47436523,2025-04-27,2025-05-05
None,Hamburg,GER,2,1545.71826172,2025-04-28,2025-05-03
None,PAOK,GRE,1,1544.60864258,2025-04-28,2025-05-04
None,Koeln,GER,2,1542.3536377,2025-04-28,2025-05-03
None,Rakow,POL,1,1541.99072266,2025-04-26,2025-05-03
None,Almeria,ESP,2,1541.00402832,2025-05-01,2025-05-01
None,Steaua,ROM,1,1540.84899902,2025-04-28,2025-05-05
None,Cremonese,ITA,2,1538.92077637,2025-05-01,2025-05-01
None,Pisa,ITA,2,1538.17834473,2025-05-01,2025-05-01
None,Bristol City,ENG,2,1538.01623535,2025-04-30,2025-05-01
None,Shakhtar,UKR,1,1537.92602539,2025-04-28,2025-05-03
None,Malmoe,SWE,1,1537.58984375,2025-04-30,2025-05-01
None,Cadiz,ESP,2,1537.1628418,2025-05-01,2025-05-01
None,Coventry,ENG,2,1535.67321777,2025-04-30,2025-05-01
None,Mirandes,ESP,2,1533.13220215,2025-05-01,2025-05-01
None,Monza,ITA,1,1532.83190918,2025-05-01,2025-05-01
None,AEK,GRE,1,1532.51574707,2025-04-28,2025-05-04
None,Panathinaikos,GRE,1,1532.48986816,2025-04-28,2025-05-04
None,Paris FC,FRA,2,1532.13903809,2025-04-30,2025-05-02
None,Bochum,GER,1,1530.96630859,2025-04-28,2025-05-02
None,Middlesbrough,ENG,2,1529.4576416,2025-04-30,2025-05-01
None,Holstein,GER,1,1528.4552002,2025-04-27,2025-05-04
None,M Tel Aviv,ISR,1,1528.38024902,2025-04-27,2025-05-05
None,Spezia,ITA,2,1527.6295166,2025-05-01,2025-05-01
None,Huesca,ESP,2,1526.5892334,2025-05-01,2025-05-01
None,Sunderland,ENG,2,1526.13952637,2025-04-30,2025-05-01
None,Le Havre,FRA,1,1524.80773926,2025-04-30,2025-05-04
None,Nordsjaelland,DEN,1,1524.03613281,2025-04-28,2025-05-02
None,Famalicao,POR,1,1523.42199707,2025-04-26,2025-05-03
None,Dynamo Kyiv,UKR,1,1522.48901367,2025-04-28,2025-05-03
None,Go Ahead Eagles,NED,1,1521.88134766,2025-04-28,2025-05-04
None,Lok Moskva,RUS,1,1520.09924316,2025-04-27,2025-05-03
None,Saint-Etienne,FRA,1,1518.93017578,2025-04-30,2025-05-03
None,Millwall,ENG,2,1518.70068359,2025-04-30,2025-05-01
None,West Brom,ENG,2,1518.3515625,2025-04-30,2025-05-01
None,Eibar,ESP,2,1518.13781738,2025-05-01,2025-05-01
None,Gent,BEL,1,1516.89282227,2025-04-28,2025-05-01
None,Banik Ostrava,CZE,1,1515.73046875,2025-04-28,2025-05-03
None,Lech,POL,1,1514.61401367,2025-04-28,2025-05-03
None,Duesseldorf,GER,2,1514.04663086,2025-04-27,2025-05-03
None,Hammarby,SWE,1,1513.9473877,2025-04-28,2025-05-01
None,Legia,POL,1,1511.67102051,2025-04-27,2025-05-11
None,Brann,NOR,1,1511.49194336,2025-04-28,2025-05-01
None,Dinamo Zagreb,CRO,1,1511.00366211,2025-04-28,2025-05-03
None,Albacete,ESP,2,1510.38977051,2025-05-01,2025-05-01
None,Angers,FRA,1,1509.50292969,2025-04-30,2025-05-04
None,Elfsborg,SWE,1,1508.36218262,2025-04-28,2025-05-01
None,Swansea,ENG,2,1505.23364258,2025-04-30,2025-05-01
None,Razgrad,BUL,1,1504.54833984,2025-04-28,2025-05-03
None,Basel,SUI,1,1500.9107666,2025-04-22,2025-05-04
None,Karabakh Agdam,AZE,0,1500.29785156,2025-01-31,2025-07-10
None,Valladolid,ESP,1,1499.11743164,2025-05-01,2025-05-01
None,Blackburn,ENG,2,1497.39318848,2025-04-30,2025-05-01
None,Luton,ENG,2,1496.01330566,2025-04-30,2025-05-01
None,Charleroi,BEL,1,1495.7520752,2025-04-27,2025-05-04
None,Djurgarden,SWE,1,1495.56262207,2025-04-25,2025-05-01
None,Beer-Sheva,ISR,1,1495.28625488,2025-04-28,2025-05-05
None,Palermo,ITA,2,1494.9864502,2025-05-01,2025-05-01
None,Burgos,ESP,2,1494.59155273,2025-05-01,2025-05-01
None,Montpellier,FRA,1,1494.32849121,2025-04-30,2025-05-04
None,Maccabi Haifa,ISR,1,1493.65734863,2025-04-29,2025-05-03
None,Pogon,POL,1,1493.32629395,2025-04-26,2025-05-10
None,Sparta Rotterdam,NED,1,1493.06530762,2025-04-28,2025-05-04
None,Viking,NOR,1,1492.90576172,2025-05-01,2025-05-01
None,Depor,ESP,2,1492.21533203,2025-05-01,2025-05-01
None,Cordoba,ESP,2,1491.56274414,2025-05-01,2025-05-01
None,Besiktas,TUR,1,1491.51208496,2025-04-26,2025-05-04
None,Gijon,ESP,2,1491.03161621,2025-05-01,2025-05-01
None,Austria Wien,AUT,1,1490.7578125,2025-04-28,2025-05-04
None,Paderborn,GER,2,1489.61450195,2025-04-27,2025-05-02
None,Norwich,ENG,2,1488.50964355,2025-04-30,2025-05-01
None,Young Boys,SUI,1,1487.69030762,2025-04-22,2025-05-03
None,Ferencvaros,HUN,1,1487.27099609,2025-04-28,2025-05-03
None,Frosinone,ITA,2,1484.14489746,2025-05-01,2025-05-01
None,Cercle Brugge,BEL,1,1483.53845215,2025-04-27,2025-05-03
None,Aarhus,DEN,1,1483.2713623,2025-04-28,2025-05-04
None,Rosenborg,NOR,1,1481.96105957,2025-04-28,2025-05-01
None,Jagiellonia,POL,1,1481.54846191,2025-04-28,2025-05-04
None,Mechelen,BEL,1,1480.38220215,2025-04-27,2025-05-03
None,Hull,ENG,2,1480.13305664,2025-04-30,2025-05-01
None,Leuven,BEL,1,1479.48388672,2025-04-27,2025-05-03
None,AIK,SWE,1,1479.15808105,2025-04-28,2025-05-01
None,Magdeburg,GER,2,1477.8347168,2025-04-26,2025-05-02
None,Karlsruhe,GER,2,1477.20214844,2025-04-28,2025-05-04
None,Nijmegen,NED,1,1477.11230469,2025-04-28,2025-05-03
None,Randers,DEN,1,1476.89257812,2025-04-26,2025-05-02
None,Sheffield Weds,ENG,2,1476.45935059,2025-04-30,2025-05-01
None,Elversberg,GER,2,1475.08557129,2025-04-27,2025-05-04
None,Catanzaro,ITA,2,1473.68664551,2025-05-01,2025-05-01
None,Wolfsberg,AUT,1,1473.20959473,2025-04-28,2025-05-04
None,QPR,ENG,2,1470.88439941,2025-04-30,2025-05-01
None,Rostov,RUS,1,1469.89685059,2025-04-27,2025-05-04
None,Portsmouth,ENG,2,1469.62316895,2025-04-30,2025-05-01
None,Trabzonspor,TUR,1,1469.31506348,2025-04-28,2025-05-05
None,Hannover,GER,2,1469.18481445,2025-04-28,2025-05-03
None,Mjaellby,SWE,1,1467.30041504,2025-04-28,2025-05-01
None,Servette,SUI,1,1466.98486328,2025-04-22,2025-05-04
None,Arouca,POR,1,1465.37988281,2025-04-27,2025-05-04
None,Castellon,ESP,2,1465.0333252,2025-05-01,2025-05-01
None,Stoke,ENG,2,1464.1496582,2025-04-30,2025-05-01
None,Molde,NOR,1,1463.4329834,2025-04-28,2025-05-01
None,Watford,ENG,2,1462.46850586,2025-04-30,2025-05-01
None,Santa Clara,POR,1,1462.3536377,2025-04-27,2025-05-03
None,Hertha,GER,2,1462.12658691,2025-04-26,2025-05-04
None,Estoril,POR,1,1460.89331055,2025-04-30,2025-05-03
None,Darmstadt,GER,2,1459.68981934,2025-04-27,2025-05-03
None,Bueyueksehir,TUR,1,1459.41137695,2025-04-29,2025-05-03
None,CFR Cluj,ROM,1,1459.36816406,2025-04-29,2025-05-03
None,Modena,ITA,2,1458.99621582,2025-05-01,2025-05-01
None,Tenerife,ESP,2,1458.66748047,2025-05-01,2025-05-01
None,Westerlo,BEL,1,1458.65222168,2025-04-27,2025-05-02
None,Derby,ENG,2,1458.24304199,2025-04-30,2025-05-01
None,Bari,ITA,2,1457.62658691,2025-05-01,2025-05-01
None,Zaragoza,ESP,2,1456.53173828,2025-05-01,2025-05-01
None,Malaga,ESP,2,1456.4831543,2025-05-01,2025-05-01
None,Guingamp,FRA,2,1455.04724121,2025-04-30,2025-05-02
None,Jablonec,CZE,1,1454.79699707,2025-04-28,2025-05-04
None,LASK,AUT,1,1454.76745605,2025-04-27,2025-05-03
None,Preston,ENG,2,1454.45153809,2025-04-30,2025-05-01
None,Juve Stabia,ITA,2,1453.70837402,2025-05-01,2025-05-01
None,Silkeborg,DEN,1,1451.89257812,2025-04-28,2025-05-04
None,Moreirense,POR,1,1451.49511719,2025-04-28,2025-05-02
None,Casa Pia,POR,1,1450.90612793,2025-04-30,2025-05-04
None,Rubin Kazan,RUS,1,1448.90185547,2025-04-28,2025-05-03
None,Heerenveen,NED,1,1448.10107422,2025-04-28,2025-05-10
None,Lautern,GER,2,1447.80285645,2025-04-28,2025-05-04
None,Oxford,ENG,2,1446.53723145,2025-04-30,2025-05-01
None,Viborg,DEN,1,1446.52624512,2025-04-28,2025-05-04
None,Paphos,CYP,0,1445.92553711,2025-03-14,2025-07-10
None,Rio Ave,POR,1,1443.18273926,2025-04-28,2025-05-05
None,Aris,GRE,1,1442.70629883,2025-04-27,2025-05-03
None,Bastia,FRA,2,1442.2199707,2025-04-30,2025-05-02
None,St Truiden,BEL,1,1441.70727539,2025-04-27,2025-05-04
None,Olimpija Ljubljana,SVN,1,1440.96008301,2025-04-28,2025-05-03
None,Salernitana,ITA,2,1440.07421875,2025-05-01,2025-05-01
None,Standard,BEL,1,1438.46313477,2025-04-27,2025-05-04
None,Hajduk,CRO,1,1437.32275391,2025-04-28,2025-05-03
None,Troyes,FRA,2,1436.95874023,2025-04-30,2025-05-02
None,Zwolle,NED,1,1436.60009766,2025-04-26,2025-05-04
None,Rijeka,CRO,1,1435.71081543,2025-04-28,2025-05-04
None,Craiova,ROM,1,1435.6986084,2025-04-27,2025-05-02
None,Plymouth,ENG,2,1435.28198242,2025-04-30,2025-05-01
None,Cesena,ITA,2,1433.7364502,2025-05-01,2025-05-01
None,Suedtirol,ITA,2,1432.984375,2025-05-01,2025-05-01
None,Dunkerque,FRA,2,1432.83483887,2025-04-30,2025-05-02
None,Schalke,GER,2,1432.47851562,2025-04-28,2025-05-02
None,Laval,FRA,2,1432.23046875,2025-04-30,2025-05-02
None,Gil Vicente,POR,1,1431.4967041,2025-04-27,2025-05-04
None,Nuernberg,GER,2,1431.17370605,2025-04-27,2025-05-04
None,Cardiff,ENG,2,1430.69140625,2025-04-30,2025-05-01
None,Slovan Liberec,CZE,1,1430.5892334,2025-04-20,2025-05-04
None,Eldense,ESP,2,1430.38525391,2025-05-01,2025-05-01
None,Sampdoria,ITA,2,1430.00830078,2025-05-01,2025-05-01
None,Kasimpasa,TUR,1,1429.85375977,2025-04-20,2025-05-05
None,Rodez,FRA,2,1428.58081055,2025-04-30,2025-05-02
None,Hibernian,SCO,1,1424.57299805,2025-04-27,2025-05-03
None,Annecy,FRA,2,1423.43884277,2025-04-30,2025-05-02
None,Larnaca,CYP,0,1423.26306152,2025-03-14,2025-07-10
None,Omonia,CYP,0,1421.99291992,2025-03-14,2025-07-10
None,Kryliya Sovetov,RUS,1,1421.54296875,2025-04-28,2025-05-05
None,StGallen,SUI,1,1419.03186035,2025-04-22,2025-05-06
None,Rapid Wien,AUT,1,1418.65649414,2025-04-28,2025-05-04
None,Luzern,SUI,1,1418.3963623,2025-04-22,2025-05-04
None,Carrarese,ITA,2,1417.5378418,2025-05-01,2025-05-01
None,Heracles,NED,1,1414.30053711,2025-04-24,2025-05-03
None,Sittard,NED,1,1414.14331055,2025-04-28,2025-05-03
None,Brescia,ITA,2,1413.46704102,2025-05-01,2025-05-01
None,Samsunspor,TUR,1,1413.43579102,2025-04-27,2025-05-04
None,Gornik,POL,1,1412.03723145,2025-04-28,2025-05-04
None,Cracovia,POL,1,1409.9017334,2025-04-27,2025-05-04
None,Grenoble,FRA,2,1408.31262207,2025-04-30,2025-05-02
None,Slovan Bratislava,SLK,0,1408.17736816,2025-01-30,2025-07-10
None,Lugano,SUI,1,1407.4597168,2025-04-22,2025-05-04
None,Hradec Kralove,CZE,1,1407.33398438,2025-04-20,2025-05-03
None,Mantova,ITA,2,1407.04553223,2025-05-01,2025-05-01
None,Groningen,NED,1,1405.90893555,2025-04-24,2025-05-03
None,Fredrikstad,NOR,1,1405.89086914,2025-04-28,2025-05-01
None,Puskas Akademia,HUN,1,1405.52697754,2025-04-27,2025-05-03
None,Piast Gliwice,POL,1,1405.29138184,2025-04-27,2025-05-04
None,Nacional,POR,1,1404.22875977,2025-04-28,2025-05-03
None,Konyaspor,TUR,1,1401.31738281,2025-04-28,2025-05-02
None,Pau,FRA,2,1401.06652832,2025-04-30,2025-05-02
None,Clermont,FRA,2,1399.92297363,2025-04-30,2025-05-02
None,Haecken,SWE,1,1397.53393555,2025-04-28,2025-05-01
None,APOEL,CYP,0,1397.49047852,2025-03-14,2025-07-05
None,Lausanne,SUI,1,1397.08605957,2025-04-22,2025-05-03
None,Braunschweig,GER,2,1395.26977539,2025-04-27,2025-05-03
None,Estrela Amadora,POR,1,1395.25280762,2025-04-27,2025-05-05
None,Fuerth,GER,2,1394.85510254,2025-04-26,2025-05-04
None,Zuerich,SUI,1,1393.11425781,2025-04-22,2025-05-04
None,Kayseri,TUR,1,1390.23974609,2025-04-28,2025-05-03
None,Eyupspor,TUR,1,1389.67358398,2025-04-28,2025-05-04
None,Sarpsborg,NOR,1,1389.2911377,2025-04-28,2025-05-01
None,Goeztepe,TUR,1,1389.18554688,2025-04-29,2025-05-04
None,Reggiana,ITA,2,1388.2713623,2025-05-01,2025-05-01
None,Terek Grozny,RUS,1,1387.82495117,2025-04-27,2025-05-04
None,Gaziantep FK,TUR,1,1387.53894043,2025-04-27,2025-05-03
None,Korona,POL,1,1387.0135498,2025-04-28,2025-05-05
None,Sigma Olomouc,CZE,1,1386.57177734,2025-04-27,2025-05-03
None,Olexandriya,UKR,1,1384.8782959,2025-04-26,2025-05-04
None,Dender,BEL,1,1384.81311035,2025-04-27,2025-05-02
None,Paksi,HUN,1,1383.6151123,2025-04-27,2025-05-04
None,Maribor,SVN,1,1383.30004883,2025-04-27,2025-05-03
None,Stromsgodset,NOR,1,1382.25927734,2025-04-28,2025-05-01
None,Alanyaspor,TUR,1,1380.43261719,2025-04-28,2025-05-03
None,Celje,SVN,1,1380.36499023,2025-05-01,2025-05-04
None,Universitatea Cluj,ROM,1,1380.1517334,2025-04-27,2025-05-03
None,Mlada Boleslav,CZE,1,1380.10632324,2025-04-27,2025-05-04
None,Ajaccio,FRA,2,1380.08483887,2025-04-30,2025-05-02
None,Tromso,NOR,1,1378.71862793,2025-04-28,2025-05-01
None,Hearts,SCO,1,1378.06652832,2025-04-27,2025-05-03
None,Amiens,FRA,2,1377.51147461,2025-04-30,2025-05-02
None,Breda,NED,1,1377.02355957,2025-04-25,2025-05-04
None,Cittadella,ITA,2,1376.95275879,2025-05-01,2025-05-01
None,Sheriff Tiraspol,MOL,0,1376.75268555,2025-01-01,2025-07-08
None,Antalyaspor,TUR,1,1376.74890137,2025-04-27,2025-05-02
None,Ulm,GER,2,1376.63391113,2025-04-26,2025-05-03
None,Katowice,POL,1,1376.49377441,2025-04-27,2025-05-05
None,Slask,POL,1,1376.04626465,2025-04-26,2025-05-03
None,Trnava,SLK,0,1375.41503906,2025-01-30,2025-07-10
None,Rapid Bucuresti,ROM,1,1375.33654785,2025-04-28,2025-05-02
None,Kortrijk,BEL,1,1373.1953125,2025-04-26,2025-05-03
None,Sivasspor,TUR,1,1372.92895508,2025-04-27,2025-05-03
None,Cosenza,ITA,2,1370.44030762,2025-05-01,2025-05-01
None,Levski,BUL,1,1370.31237793,2025-04-27,2025-05-03
None,Farense,POR,1,1370.07556152,2025-04-27,2025-05-03
None,Ruzomberok,SLK,0,1369.51281738,2025-01-30,2025-07-05
None,IK Sirius,SWE,1,1369.37268066,2025-04-28,2025-05-01
None,Muenster,GER,2,1369.00061035,2025-04-27,2025-05-02
None,Red Star,FRA,2,1368.17907715,2025-04-30,2025-05-02
None,Ferrol,ESP,2,1367.39453125,2025-05-01,2025-05-01
None,Beitar,ISR,1,1367.0489502,2025-04-29,2025-05-04
None,AVS Futebol,POR,1,1364.94311523,2025-04-28,2025-05-05
None,Waalwijk,NED,1,1364.48413086,2025-04-26,2025-05-03
None,Partizan,SRB,1,1364.1295166,2025-04-28,2025-05-04
None,Hartberg,AUT,1,1363.08300781,2025-04-26,2025-05-04
None,Aberdeen,SCO,1,1362.54943848,2025-04-27,2025-05-03
None,Lubin,POL,1,1362.26379395,2025-04-29,2025-05-03
None,Radomiak,POL,1,1362.17773438,2025-04-28,2025-05-04
None,Istra 1961,CRO,1,1356.30310059,2025-04-29,2025-05-03
None,Widzew,POL,1,1355.78393555,2025-04-28,2025-05-10
None,Goeteborg,SWE,1,1355.55847168,2025-04-29,2025-05-01
None,FK Astana,KAZ,0,1354.60595703,2025-01-01,2025-07-08
None,Motor Lublin,POL,1,1352.29162598,2025-04-27,2025-05-09
None,Almere,NED,1,1352.125,2025-04-28,2025-05-10
None,Karvina,CZE,1,1351.86462402,2025-04-20,2025-05-03
None,Rizespor,TUR,1,1351.62683105,2025-04-28,2025-05-03
None,Dynamo Makhachkala,RUS,1,1350.61828613,2025-04-26,2025-05-02
None,Martigues,FRA,2,1350.02172852,2025-04-30,2025-05-02
None,GAIS,SWE,1,1349.44067383,2025-04-29,2025-05-01
None,Osijek,CRO,1,1349.19567871,2025-04-28,2025-05-04
None,Akron Togliatti,RUS,1,1349.04455566,2025-04-28,2025-05-02
None,Orenburg,RUS,1,1348.51538086,2025-04-28,2025-05-03
None,BW Linz,AUT,1,1348.19091797,2025-04-28,2025-05-04
None,Sandefjord,NOR,1,1347.63024902,2025-04-28,2025-05-01
None,Teplice,CZE,1,1347.5859375,2025-04-28,2025-05-04
None,Varazdin,CRO,1,1345.93994141,2025-04-27,2025-05-02
None,Hapoel Haifa,ISR,1,1345.16918945,2025-04-27,2025-05-03
None,Lyngby,DEN,1,1344.92077637,2025-04-28,2025-05-04
None,Bohemians Praha,CZE,1,1344.63525391,2025-04-20,2025-05-04
None,SonderjyskE,DEN,1,1344.26037598,2025-04-28,2025-05-05
None,Boavista,POR,1,1344.19018555,2025-04-28,2025-05-05
None,Norrkoeping,SWE,1,1342.07116699,2025-04-28,2025-05-01
None,Slaven Belupo,CRO,1,1341.14575195,2025-04-29,2025-05-04
None,St Mirren,SCO,1,1339.66821289,2025-04-27,2025-05-03
None,Viitorul,ROM,1,1338.3347168,2025-04-29,2025-05-03
