Rank,Club,Country,Level,Elo,From,To
98,Nice,FRA,1,1601.08764648,2026-01-01,2026-01-03
99,Ajax,NED,1,1599.69555664,2026-01-01,2026-01-04
100,FC Kobenhavn,DEN,1,1596.06970215,2026-01-01,2026-01-03
None,CSKA Moskva,RUS,1,1595.08752441,2026-01-01,2026-01-29
None,Girona,ESP,1,1594.56176758,2026-01-01,2026-01-04
None,Parma,ITA,1,1593.94042969,2026-01-01,2026-01-03
None,Cremonese,ITA,1,1588.92358398,2026-01-01,2026-01-04
None,Koeln,GER,1,1584.80480957,2026-01-01,2026-01-10
None,Hamburg,GER,1,1583.5847168,2026-01-01,2026-01-10
None,Angers,FRA,1,1582.10961914,2026-01-01,2026-01-04
None,Auxerre,FRA,1,1580.26391602,2026-01-01,2026-01-04
None,Viking,NOR,1,1579.44628906,2026-01-01,2026-01-20
None,Verona,ITA,1,1579.20690918,2026-01-01,2026-01-04
None,Venezia,ITA,2,1576.87036133,2026-01-01,2026-01-10
None,Lok Moskva,RUS,1,1576.38354492,2026-01-01,2026-02-28
None,Genk,BEL,1,1575.73095703,2026-01-01,2026-01-17
None,Sparta Praha,CZE,1,1573.60021973,2026-01-01,2026-01-21
None,Las Palmas,ESP,2,1571.07861328,2026-01-01,2026-01-04
None,Levante,ESP,1,1569.92651367,2026-01-01,2026-01-04
None,Aarhus,DEN,1,1569.44274902,2026-01-01,2026-01-20
None,St Pauli,GER,1,1567.62573242,2026-01-01,2026-01-14
None,Lecce,ITA,1,1567.40063477,2026-01-01,2026-01-03
None,Leicester,ENG,2,1566.83251953,2026-01-01,2026-01-01
None,Viktoria Plzen,CZE,1,1566.25024414,2026-01-01,2026-01-21
None,Crvena Zvezda,SRB,1,1564.32727051,2026-01-01,2026-01-22
None,Anderlecht,BEL,1,1563.14599609,2026-01-01,2026-01-18
None,Reims,FRA,2,1561.93823242,2026-01-01,2026-01-03
None,Alkmaar,NED,1,1560.86535645,2026-01-01,2026-01-10
None,Middlesbrough,ENG,2,1560.24499512,2026-01-01,2026-01-01
None,Celtic,SCO,1,1558.07226562,2026-01-01,2026-01-03
None,Le Havre,FRA,1,1556.6315918,2026-01-01,2026-01-04
None,Guimaraes,POR,1,1554.44213867,2026-01-01,2026-01-02
None,Sheffield United,ENG,2,1554.17102051,2026-01-01,2026-01-01
None,Heidenheim,GER,1,1552.06176758,2026-01-01,2026-01-10
None,Brondby,DEN,1,1551.41638184,2026-01-01,2026-01-20
None,Paphos,CYP,0,1550.84558105,2026-01-01,2026-01-21
None,Monza,ITA,2,1550.83862305,2026-01-01,2026-01-10
None,Mjaellby,SWE,1,1550.62695312,2026-01-01,2026-01-22
None,Spartak Moskva,RUS,1,1550.35668945,2026-01-01,2026-03-02
None,Santander,ESP,2,1550.34838867,2026-01-01,2026-01-03
None,Rakow,POL,1,1549.48999023,2026-01-01,2026-02-01
None,Elversberg,GER,2,1549.25512695,2026-01-01,2026-01-17
None,Karabakh Agdam,AZE,0,1545.95727539,2026-01-01,2026-01-21
None,Southampton,ENG,2,1545.19616699,2026-01-01,2026-01-01
None,Shakhtar,UKR,1,1544.38684082,2026-01-01,2026-02-22
None,Twente,NED,1,1544.0567627,2026-01-01,2026-01-10
None,Famalicao,POR,1,1543.81872559,2026-01-01,2026-01-04
None,Almeria,ESP,2,1543.77832031,2026-01-01,2026-01-03
None,Nantes,FRA,1,1543.36096191,2026-01-01,2026-01-04
None,Oviedo,ESP,1,1543.0090332,2026-01-01,2026-01-04
None,Metz,FRA,1,1542.69421387,2026-01-01,2026-01-04
None,Paris FC,FRA,1,1538.9864502,2026-01-01,2026-01-04
None,Panathinaikos,GRE,1,1538.57897949,2026-01-01,2026-01-11
None,Hull,ENG,2,1538.3293457,2026-01-01,2026-01-01
None,Bristol City,ENG,2,1536.73278809,2026-01-01,2026-01-01
None,Paderborn,GER,2,1533.62329102,2026-01-01,2026-01-18
None,Ferencvaros,HUN,1,1532.36462402,2026-01-01,2026-01-22
None,Pisa,ITA,1,1531.35839844,2026-01-01,2026-01-03
None,Frosinone,ITA,2,1530.8293457,2026-01-01,2026-01-10
None,Antwerp,BEL,1,1530.76013184,2026-01-01,2026-01-18
None,Watford,ENG,2,1528.64697266,2026-01-01,2026-01-01
None,Brann,NOR,1,1523.38977051,2026-01-01,2026-01-20
None,Dinamo Zagreb,CRO,1,1523.24731445,2026-01-01,2026-01-22
None,Utrecht,NED,1,1520.79321289,2026-01-01,2026-01-18
None,Millwall,ENG,2,1520.53723145,2026-01-01,2026-01-01
None,Preston,ENG,2,1518.0168457,2026-01-01,2026-01-01
None,Leganes,ESP,2,1517.24536133,2026-01-01,2026-01-04
None,Darmstadt,GER,2,1517.04492188,2026-01-01,2026-01-18
None,St Truiden,BEL,1,1516.98608398,2026-01-01,2026-01-18
None,Saint-Etienne,FRA,2,1516.9185791,2026-01-01,2026-01-03
None,Nijmegen,NED,1,1516.74389648,2026-01-01,2026-01-17
None,Bochum,GER,2,1515.24938965,2026-01-01,2026-01-18
None,Trabzonspor,TUR,1,1515.1451416,2026-01-01,2026-01-18
None,Basel,SUI,1,1513.16247559,2026-01-01,2026-01-18
None,Hammarby,SWE,1,1512.31018066,2026-01-01,2026-01-22
None,Empoli,ITA,2,1509.96801758,2026-01-01,2026-01-10
None,QPR,ENG,2,1508.78674316,2026-01-01,2026-01-01
None,Rangers,SCO,1,1508.69909668,2026-01-01,2026-01-03
None,Cadiz,ESP,2,1508.21130371,2026-01-01,2026-01-04
None,Jagiellonia,POL,1,1507.79370117,2026-01-01,2026-01-31
None,West Brom,ENG,2,1507.48071289,2026-01-01,2026-01-01
None,Hannover,GER,2,1507.41064453,2026-01-01,2026-01-18
None,Lech,POL,1,1506.54089355,2026-01-01,2026-01-31
None,Palermo,ITA,2,1505.55847168,2026-01-01,2026-01-11
None,Nordsjaelland,DEN,1,1504.32434082,2026-01-01,2026-01-20
None,Dynamo Moskva,RUS,1,1504.17382812,2026-01-01,2026-03-01
None,Besiktas,TUR,1,1503.39880371,2026-01-01,2026-01-19
None,Holstein,GER,2,1502.52685547,2026-01-01,2026-01-18
None,Blackburn,ENG,2,1502.45935059,2026-01-01,2026-01-01
None,Schalke,GER,2,1501.59179688,2026-01-01,2026-01-17
None,Stoke,ENG,2,1501.1673584,2026-01-01,2026-01-01
None,Larnaca,CYP,0,1500.74157715,2026-01-01,2026-01-21
None,Salzburg,AUT,1,1500.28076172,2026-01-01,2026-01-22
None,Gil Vicente,POR,1,1498.93884277,2026-01-01,2026-01-02
None,Castellon,ESP,2,1498.31298828,2026-01-01,2026-01-03
None,Mechelen,BEL,1,1494.0604248,2026-01-01,2026-01-17
None,Charleroi,BEL,1,1493.83447266,2026-01-01,2026-01-18
None,Derby,ENG,2,1493.67797852,2026-01-01,2026-01-01
None,Jablonec,CZE,1,1493.39147949,2026-01-01,2026-01-21
None,Moreirense,POR,1,1493.32983398,2026-01-01,2026-01-03
None,Troyes,FRA,2,1492.76098633,2026-01-01,2026-01-03
None,Estoril,POR,1,1491.96057129,2026-01-01,2026-01-03
None,Swansea,ENG,2,1491.60339355,2026-01-01,2026-01-01
None,Catanzaro,ITA,2,1489.51342773,2026-01-01,2026-01-10
None,Wrexham,ENG,2,1489.15307617,2026-01-01,2026-01-01
None,Depor,ESP,2,1488.78112793,2026-01-01,2026-01-04
None,Djurgarden,SWE,1,1487.02807617,2026-01-01,2026-01-22
None,Hertha,GER,2,1486.75024414,2026-01-01,2026-01-17
None,Granada,ESP,2,1485.18762207,2026-01-01,2026-01-03
None,Omonia,CYP,0,1485.03100586,2026-01-01,2026-01-21
None,Burgos,ESP,2,1482.85058594,2026-01-01,2026-01-03
None,Aris Limassol,CYP,0,1482.75549316,2026-01-01,2026-01-21
None,Viborg,DEN,1,1481.81433105,2026-01-01,2026-01-20
None,Bueyueksehir,TUR,1,1481.52319336,2026-01-01,2026-01-17
None,Gijon,ESP,2,1481.05541992,2026-01-01,2026-01-04
None,Lautern,GER,2,1478.44580078,2026-01-01,2026-01-18
None,Baltika,RUS,1,1477.88574219,2026-01-01,2026-02-27
None,Gent,BEL,1,1477.54541016,2026-01-01,2026-01-18
None,Eibar,ESP,2,1475.80505371,2026-01-01,2026-01-02
None,Young Boys,SUI,1,1472.86425781,2026-01-01,2026-01-17
None,Beer-Sheva,ISR,1,1471.98339844,2026-01-01,2026-01-03
None,Cordoba,ESP,2,1470.70349121,2026-01-01,2026-01-03
None,Dunkerque,FRA,2,1470.67541504,2026-01-01,2026-01-05
None,Santa Clara,POR,1,1469.25378418,2026-01-01,2026-01-04
None,Westerlo,BEL,1,1467.3079834,2026-01-01,2026-01-17
None,Birmingham,ENG,2,1466.24450684,2026-01-01,2026-01-01
None,SonderjyskE,DEN,1,1466.10327148,2026-01-01,2026-01-20
None,Montpellier,FRA,2,1464.22717285,2026-01-01,2026-01-05
None,Norwich,ENG,2,1463.85571289,2026-01-01,2026-01-01
None,Ceuta,ESP,2,1463.83288574,2026-01-01,2026-01-04
None,Malaga,ESP,2,1463.81152344,2026-01-01,2026-01-04
None,Goeztepe,TUR,1,1463.14086914,2026-01-01,2026-01-19
None,Huesca,ESP,2,1462.37854004,2026-01-01,2026-01-03
None,Portsmouth,ENG,2,1460.85205078,2026-01-01,2026-01-01
None,Slovan Liberec,CZE,1,1460.30212402,2026-01-01,2026-01-21
None,Randers,DEN,1,1459.92492676,2026-01-01,2026-01-20
None,Tromso,NOR,1,1459.36474609,2026-01-01,2026-01-20
None,StGallen,SUI,1,1459.32373047,2026-01-01,2026-01-22
None,Modena,ITA,2,1458.53344727,2026-01-01,2026-01-11
None,Rio Ave,POR,1,1458.38452148,2026-01-01,2026-01-04
None,Mirandes,ESP,2,1457.99536133,2026-01-01,2026-01-02
None,Cesena,ITA,2,1457.72509766,2026-01-01,2026-01-10
None,Steaua,ROM,1,1457.60437012,2026-01-01,2026-01-16
None,Albacete,ESP,2,1457.5880127,2026-01-01,2026-01-04
None,Karlsruhe,GER,2,1457.4588623,2026-01-01,2026-01-17
None,Juve Stabia,ITA,2,1457.13293457,2026-01-01,2026-01-10
None,Craiova,ROM,1,1454.92480469,2026-01-01,2026-01-19
None,Razgrad,BUL,1,1452.71508789,2026-01-01,2026-01-22
None,Heerenveen,NED,1,1451.96520996,2026-01-01,2026-01-11
None,Hearts,SCO,1,1451.04724121,2026-01-01,2026-01-03
None,Valladolid,ESP,2,1449.75866699,2026-01-01,2026-01-03
None,Sturm Graz,AUT,1,1449.43029785,2026-01-01,2026-01-22
None,Go Ahead Eagles,NED,1,1447.62780762,2026-01-01,2026-01-11
None,Duesseldorf,GER,2,1445.83764648,2026-01-01,2026-01-16
None,Magdeburg,GER,2,1445.16650391,2026-01-01,2026-01-16
None,Malmoe,SWE,1,1444.98327637,2026-01-01,2026-01-22
None,Spezia,ITA,2,1444.19287109,2026-01-01,2026-01-10
None,Samsunspor,TUR,1,1443.88012695,2026-01-01,2026-01-18
None,Arouca,POR,1,1443.6295166,2026-01-01,2026-01-03
None,Molde,NOR,1,1443.29162598,2026-01-01,2026-01-20
None,Silkeborg,DEN,1,1441.70019531,2026-01-01,2026-01-20
None,Charlton,ENG,2,1440.99914551,2026-01-01,2026-01-01
None,Pogon,POL,1,1440.42907715,2026-01-01,2026-02-01
None,Standard,BEL,1,1440.10644531,2026-01-01,2026-01-18
None,Oxford,ENG,2,1439.53955078,2026-01-01,2026-01-01
None,Nuernberg,GER,2,1439.06298828,2026-01-01,2026-01-17
None,Cracovia,POL,1,1438.89416504,2026-01-01,2026-02-02
None,Celje,SVN,1,1438.73840332,2026-01-01,2026-02-01
None,Gornik,POL,1,1438.04870605,2026-01-01,2026-01-31
None,Annecy,FRA,2,1436.08459473,2026-01-01,2026-01-03
None,Sparta Rotterdam,NED,1,1435.85717773,2026-01-01,2026-01-11
None,Rostov,RUS,1,1435.17077637,2026-01-01,2026-02-28
None,Rosenborg,NOR,1,1435.16918945,2026-01-01,2026-01-20
None,Casa Pia,POR,1,1434.64001465,2026-01-01,2026-01-04
None,M Tel Aviv,ISR,1,1434.18701172,2026-01-01,2026-01-03
None,Lugano,SUI,1,1431.5871582,2026-01-01,2026-01-17
None,Le Mans,FRA,2,1430.40014648,2026-01-01,2026-01-03
None,Rubin Kazan,RUS,1,1430.16821289,2026-01-01,2026-02-28
None,Cercle Brugge,BEL,1,1429.97241211,2026-01-01,2026-01-17
None,Aris,GRE,1,1429.04821777,2026-01-01,2026-01-11
None,Red Star,FRA,2,1427.69067383,2026-01-01,2026-01-03
None,Guingamp,FRA,2,1427.40258789,2026-01-01,2026-01-03
None,Lausanne,SUI,1,1426.81176758,2026-01-01,2026-01-14
None,Piast Gliwice,POL,1,1426.75805664,2026-01-01,2026-01-31
None,Andorra CF,ESP,2,1426.3458252,2026-01-01,2026-01-04
None,Groningen,NED,1,1426.06518555,2026-01-01,2026-01-10
None,Hradec Kralove,CZE,1,1425.32458496,2026-01-01,2026-01-21
None,Legia,POL,1,1424.8482666,2026-01-01,2026-02-01
None,Nacional,POR,1,1423.88916016,2026-01-01,2026-01-02
None,LASK,AUT,1,1422.95361328,2026-01-01,2026-01-22
None,Muenster,GER,2,1421.62145996,2026-01-01,2026-01-17
None,Sociedad B,ESP,2,1421.52539062,2026-01-01,2026-01-03
None,Rodez,FRA,2,1420.7956543,2026-01-01,2026-01-03
None,Radomiak,POL,1,1420.61621094,2026-01-01,2026-02-08
None,Alanyaspor,TUR,1,1419.68188477,2026-01-01,2026-01-18
None,Leonesa,ESP,2,1419.27685547,2026-01-01,2026-01-03
None,Dynamo Kyiv,UKR,1,1418.65649414,2026-01-01,2026-02-20
None,Gyoer,HUN,1,1417.51379395,2026-01-01,2026-01-22
None,Levski,BUL,1,1417.18493652,2026-01-01,2026-01-22
None,Servette,SUI,1,1416.87158203,2026-01-01,2026-01-14
None,Estrela Amadora,POR,1,1416.78161621,2026-01-01,2026-01-03
None,Hajduk,CRO,1,1416.04455566,2026-01-01,2026-01-22
None,Sampdoria,ITA,2,1415.40063477,2026-01-01,2026-01-10
None,Sandefjord,NOR,1,1413.25292969,2026-01-01,2026-01-20
None,Leuven,BEL,1,1413.09643555,2026-01-01,2026-01-18
None,Lubin,POL,1,1412.80822754,2026-01-01,2026-01-30
None,GAIS,SWE,1,1412.1965332,2026-01-01,2026-01-22
None,Austria Wien,AUT,1,1411.39257812,2026-01-01,2026-01-22
None,Suedtirol,ITA,2,1411.17224121,2026-01-01,2026-01-10
None,Odense,DEN,1,1411.02819824,2026-01-01,2026-01-20
None,Korona,POL,1,1410.82275391,2026-01-01,2026-02-01
None,Wolfsberg,AUT,1,1410.58874512,2026-01-01,2026-01-22
None,Grenoble,FRA,2,1409.31298828,2026-01-01,2026-01-03
None,Levadeiakos,GRE,1,1409.29199219,2026-01-01,2026-01-11
None,Fredrikstad,NOR,1,1409.15246582,2026-01-01,2026-01-20
None,Hibernian,SCO,1,1408.33068848,2026-01-01,2026-01-03
None,Zwolle,NED,1,1405.46081543,2026-01-01,2026-01-10
None,Paksi,HUN,1,1404.53588867,2026-01-01,2026-01-22
None,Goeteborg,SWE,1,1403.22033691,2026-01-01,2026-01-22
None,Pau,FRA,2,1402.64416504,2026-01-01,2026-01-03
None,Rijeka,CRO,1,1402.22583008,2026-01-01,2026-01-22
None,Carrarese,ITA,2,1400.86743164,2026-01-01,2026-01-10
None,Sittard,NED,1,1400.65197754,2026-01-01,2026-01-11
None,Maccabi Haifa,ISR,1,1400.31750488,2026-01-01,2026-01-05
None,Alverca,POR,1,1398.48034668,2026-01-01,2026-01-04
None,Zaragoza,ESP,2,1398.31140137,2026-01-01,2026-01-04
None,AIK,SWE,1,1397.91638184,2026-01-01,2026-01-22
None,Plock,POL,1,1397.70581055,2026-01-01,2026-02-01
None,Clermont,FRA,2,1397.70251465,2026-01-01,2026-01-03
None,Bari,ITA,2,1396.44030762,2026-01-01,2026-01-10
None,Thun,SUI,1,1395.64331055,2026-01-01,2026-01-18
None,Sheffield Weds,ENG,2,1395.4597168,2026-01-01,2026-01-01
None,Bielefeld,GER,2,1395.19897461,2026-01-01,2026-01-16
None,Rapid Bucuresti,ROM,1,1393.87084961,2026-01-01,2026-01-17
None,Reggiana,ITA,2,1393.82568359,2026-01-01,2026-01-10
None,IK Sirius,SWE,1,1392.99865723,2026-01-01,2026-01-22
None,Braunschweig,GER,2,1391.99353027,2026-01-01,2026-01-16
None,Puskas Akademia,HUN,1,1391.77893066,2026-01-01,2026-01-22
None,Banik Ostrava,CZE,1,1391.3581543,2026-01-01,2026-01-21
None,Laval,FRA,2,1390.90795898,2026-01-01,2026-01-03
None,Sarpsborg,NOR,1,1390.17114258,2026-01-01,2026-01-20
None,Luzern,SUI,1,1389.68664551,2026-01-01,2026-01-17
None,Katowice,POL,1,1389.47314453,2026-01-01,2026-01-30
None,Terek Grozny,RUS,1,1387.9239502,2026-01-01,2026-03-01
None,Karvina,CZE,1,1387.6574707,2026-01-01,2026-01-21
None,Padova,ITA,2,1386.8013916,2026-01-01,2026-01-11
None,Gaziantep FK,TUR,1,1386.63293457,2026-01-01,2026-01-17
None,Kasimpasa,TUR,1,1386.41772461,2026-01-01,2026-01-18
None,Rizespor,TUR,1,1385.88476562,2026-01-01,2026-01-19
None,CFR Cluj,ROM,1,1383.78393555,2026-01-01,2026-01-18
None,Lechia,POL,1,1383.5880127,2026-01-01,2026-01-31
None,Sion,SUI,1,1381.40686035,2026-01-01,2026-01-14
None,Zulte Waregem,BEL,1,1381.09643555,2026-01-01,2026-01-17
None,Elfsborg,SWE,1,1380.32373047,2026-01-01,2026-01-22
None,Fuerth,GER,2,1379.53381348,2026-01-01,2026-01-17
None,Kryliya Sovetov,RUS,1,1378.48657227,2026-01-01,2026-03-01
None,Partizan,SRB,1,1376.95532227,2026-01-01,2026-01-22
None,Hartberg,AUT,1,1375.34484863,2026-01-01,2026-01-22
None,Amiens,FRA,2,1374.98364258,2026-01-01,2026-01-03
None,Avellino,ITA,2,1374.95202637,2026-01-01,2026-01-10
None,Akron Togliatti,RUS,1,1374.86279297,2026-01-01,2026-02-28
None,Sigma Olomouc,CZE,1,1373.72460938,2026-01-01,2026-01-21
None,Haecken,SWE,1,1372.67370605,2026-01-01,2026-01-22
None,Zuerich,SUI,1,1371.44104004,2026-01-01,2026-01-18
None,Ham-Kam,NOR,1,1370.54052734,2026-01-01,2026-01-20
None,Beitar,ISR,1,1370.50061035,2026-01-01,2026-01-01
None,Bastia,FRA,2,1369.52319336,2026-01-01,2026-01-03
None,Kocaelispor,TUR,1,1368.64099121,2026-01-01,2026-01-18
None,Motor Lublin,POL,1,1368.35766602,2026-01-01,2026-02-01
None,Dender,BEL,1,1367.9239502,2026-01-01,2026-01-18
None,Mantova,ITA,2,1367.18005371,2026-01-01,2026-01-11
None,Slovan Bratislava,SLK,0,1366.51843262,2026-01-01,2026-07-21
None,Konyaspor,TUR,1,1365.9576416,2026-01-01,2026-01-19
None,Dinamo Bucuresti,ROM,1,1363.99145508,2026-01-01,2026-01-18
None,Universitatea Cluj,ROM,1,1363.65307617,2026-01-01,2026-01-18
None,Tondela,POR,1,1362.59692383,2026-01-01,2026-01-03
None,Boulogne,FRA,2,1361.83642578,2026-01-01,2026-01-03
None,Valerenga,NOR,1,1361.37585449,2026-01-01,2026-01-20
None,Heracles,NED,1,1360.97412109,2026-01-01,2026-01-11
None,Kayseri,TUR,1,1360.8293457,2026-01-01,2026-01-19
None,Vejle,DEN,1,1359.12927246,2026-01-01,2026-01-20
None,Motherwell,SCO,1,1358.93005371,2026-01-01,2026-01-03
None,KFUM Oslo,NOR,1,1358.91027832,2026-01-01,2026-01-20
None,Nancy,FRA,2,1358.32873535,2026-01-01,2026-01-03
None,Widzew,POL,1,1358.3215332,2026-01-01,2026-01-31
None,Teplice,CZE,1,1358.23071289,2026-01-01,2026-01-21
None,CSKA Sofia,BUL,1,1356.52819824,2026-01-01,2026-01-22
None,Polissya Zhytomyr,UKR,1,1356.40942383,2026-01-01,2026-02-22
None,FK Astana,KAZ,0,1353.48022461,2026-01-01,2026-01-20
None,RAAL,BEL,1,1351.40124512,2026-01-01,2026-01-16
None,Otelul Galati,ROM,1,1350.20983887,2026-01-01,2026-01-18
None,Entella,ITA,2,1349.68273926,2026-01-01,2026-01-10
None,Genclerbirligi,TUR,1,1348.91699219,2026-01-01,2026-01-18
None,Rapid Wien,AUT,1,1347.49975586,2026-01-01,2026-01-22
None,Istra 1961,CRO,1,1345.7220459,2026-01-01,2026-01-22
None,Dresden,GER,2,1345.61071777,2026-01-01,2026-01-17
None,Grasshoppers,SUI,1,1345.18664551,2026-01-01,2026-01-18
None,Pescara,ITA,2,1345.16723633,2026-01-01,2026-01-10
None,Maribor,SVN,1,1343.56713867,2026-01-01,2026-02-01
None,Botosani,ROM,1,1340.56445312,2026-01-01,2026-01-18
None,Fredericia,DEN,1,1339.26477051,2026-01-01,2026-01-20
None,Atromitos,GRE,1,1338.75244141,2026-01-01,2026-01-10
None,Sheriff Tiraspol,MOL,0,1337.35595703,2026-01-01,2026-07-09
